protocol_id,elem_id,segmentation,comments,text,link,subset
prot-200304--16,i-1BiYQzzU493pihQEsgZXt,,,Herr talman! Tack för svaret. Då är vi helt överens om detta. Investeringar i människor är av oerhörd vikt.,http://data.riksdagen.se/fil/E565C340-29CC-495D-AAC2-46C2DBC8FC9A#page=36,prot-2003--e
prot-200304--45,i-1DcGYUYQcjWSLqzJ9XQtu,,,I dag är läget på arbetsmarknaden annorlunda. I takt med att samhället förändras måste också samhällets insatser för vuxna som vill läsa förändras. Vi måste utgå från vars och ens behov. Allas behov är olika. Hur ska man lära sig? Vad ska man lära sig? I vilken takt ska man lära sig? I Växjö till exempel läser verksamma barnskötare på distans till förskollärare. Det är ett mycket gott initiativ.,http://data.riksdagen.se/fil/6A8ED32A-9295-4078-9ABC-3D948989709B#page=91,prot-2003--e
prot-200405--46,i-11LCJKHjQToJxfJVn396g,,,Anf. 120 KALLE LARSSON (v):,http://data.riksdagen.se/fil/61205DDE-B7B9-412C-8EF0-F7ABE8A03076#page=108,prot-2004--e
prot-200405--46,i-17rL4ccWiK8kYESq6KstU,,,"Fru talman! Jag brukar avsluta mina anföranden med en uppmaning om en ny regering. Det kanske finns en större samsyn mellan de politiska blocken inom äldrepolitiken än inom många andra områden. Men när det gäller de gamla med låga pensioner, som i dag drabbas av högre avgifter, en mer ransonerad hemtjänst och allt mindre möjligheter att få komma in på äldreboenden, är det nog ändå så att en borgerlig regering skulle kunna lösa en del problem.",http://data.riksdagen.se/fil/61205DDE-B7B9-412C-8EF0-F7ABE8A03076#page=93,prot-2004--e
prot-200405--22,i-18e2jS1w2tdHXmoho2QhM,,,"Fru talman! Ja, det kan man.",http://data.riksdagen.se/fil/E03BCBFB-1A1B-4E77-A4E6-5E7C706A4173#page=98,prot-2004--e
prot-200506--13,i-15zQ3JmjyeeVsUcFXUY3R,,,"Det ligger i linje med vår uppfattning att det inte är selektiva företagsstöd som skapar regional tillväxt utan ett bra företagsklimat, en god infrastruktur i form av vägar, kommunikationer i övrigt, utbildning och forskning samt tillgång till kapital.",http://data.riksdagen.se/fil/62C3CDC0-C7A5-42A5-9785-77AB84990016#page=132,prot-2005--e
prot-200506--10,i-16VUssZN9oCJq5yKh1HTa,,,Till riksdagen hade inkommit följande skrivelser:,http://data.riksdagen.se/fil/4CD64A31-AF12-4D8C-B560-4B8FE84D8F31#page=2,prot-2005--e
prot-200506--52,i-17E1RdCDAqCX57Xf1A87V,,,Anf. 43 HILLEVI ENGSTRÖM (m) replik:,http://data.riksdagen.se/fil/3C75C3D3-3C5D-48EB-978C-9951D64103A2#page=40,prot-2005--e
prot-200607--37,i-112Kb9k2QsNUapSfP2aGev,,,"Det första är att man här, eftersom det är ett budgetbetänkande, måste vara överens med regeringspartiet. Så är inte fallet. Det ska man vara så länge det rör anslagsframställningar. Man måste vara överens om siffrorna. Däremot finns det inget krav på att Kristdemokraterna ansluter sig till den moderata politiken i övrigt.",http://data.riksdagen.se/fil/4EFA6249-6C83-4490-B21E-ADAB7BD5F6BB#page=79,prot-2006--e
prot-200607--18,i-17KjHHhtftem1ecqVyD4D,,,"Du talade om tonåringar som känner tomhet. Jag tror att just förkortad arbetstid skulle kunna vara bra med tanke på den farhåga som du uttryckte. Då skulle både kvinnor och män kunna få mer tid att vara tillsammans med sina barn. Det borde väl vara en reform som tilltalar dig i stor utsträckning. Samtidigt skulle det också ge flera arbete, och flera skulle kunna arbeta i förskolan.",http://data.riksdagen.se/fil/043E6803-227E-466E-9E6E-D177F43063FE#page=45,prot-2006--e
prot-200607--44,i-18MfUAZavq5kmFz38hHFr,,,"Så fungerar det ju inte i verkligheten. Arbete är ju inte vilken vara som helst där efterfrågan på ett enkelt sätt styrs av priset. Vore det så enkelt skulle ju det land som har de lägsta lönerna också ha den lägsta arbetslösheten, men så ligger det faktiskt inte till.",http://data.riksdagen.se/fil/C5323E61-8946-4B5F-81B4-04736CABE122#page=8,prot-2006--e
prot-200708--15,i-112BAKSaGiiiLrJ4MFA1mY,,,"När man hör Thomas Östros och den samlade oppositionen framställa detta får man lite intrycket av att Mats Odell har anlitat familjen Sopranos för att bakom lyckta dörrar kränga statliga bolag. Riktigt så är det inte, utan man har upphandlat tjänster tidigare av det företag som Thomas Östros så sent som för ett år sedan förnyade avtalet med.",http://data.riksdagen.se/fil/1E554A83-B1BA-4913-9842-9608DA526775#page=9,prot-2007--e
prot-200708--12,i-12mFe9kiU8FxGgZVU4Fmc,,,"Herr talman! Jag tror att all arbetslivserfarenhet är nyttig. Jag har själv fått göra arbetslivserfarenheter inom områden som är långt ifrån min utbildning en gång i tiden, och jag är innerligt tacksam och glad över den erfarenheten.",http://data.riksdagen.se/fil/D0A53CF9-9720-4EAA-9454-31D3D0F1189F#page=194,prot-2007--e
prot-200708--5,i-16ZbFVZrf2noibeSF1i81,,,Kl. 13:30 - 13:33,http://data.riksdagen.se/fil/664020BC-E5DA-411F-ACF8-3D2D5A1E5C78#page=1,prot-2007--e
prot-200809--53,i-11VCsqJE5MS4aiJnEuqim,,,Övriga punkter,http://data.riksdagen.se/fil/BF05D183-09E2-493A-A052-A2073BD0B0B2#page=86,prot-2008--e
prot-200809--12,i-1123FCDKtuytzbjsL2dgPp,,,"Nu har mer än halva mandatperioden gått, så jag tycker att det är dags att ta nya tag och att flytta fram positionerna. Jag vill därför fråga ministern: Vilka krav tänker Maud Olofsson ställa på Vattenfall i den här nödvändiga omställningen?",http://data.riksdagen.se/fil/27AC0135-4715-40D1-BD82-3C54B39C6C10#page=29,prot-2008--e
prot-200809--13,i-19reWGnQDi7hAW4wQQty7,,,"Valet 2010 riskerar i och för sig att bara bli ytterligare en i raden av skenmanövrar som juntan gör för att legitimera sitt maktinnehav. Men alldeles oavsett detta är det oerhört viktigt att stödja oppositionen. Partier som Aung San Suu Kyis NLD, Aung Moe Zaws DPNS och många andra sådana rörelser har fått en försvinnande liten del av det bistånd som går till Burma.",http://data.riksdagen.se/fil/2D189390-A5E4-417E-8AF6-79E6A7770C53#page=181,prot-2008--e
prot-200910--43,i-147j36qwN9r5KU4WbSyEj,,,"Vi socialdemokrater har lagt fram ett förslag om att halvera den skatteklyfta som ni har beslutat om i den här kammaren. Ni säger: Jo, men nu sänker vi ju skatten med 3 ½ miljard ytterligare för pensionärskollektivet. Ja, men samtidigt sänker ni skatten med ytterligare 10 miljarder för löntagarkollektivet, det vill säga att ni ökar klyftan ännu mer trots att ni tycker att pensionärerna visst ska ha det bra. Jag får inte er argumentation att gå ihop.",http://data.riksdagen.se/fil/84EBC5A4-7401-4C39-B533-1F586876359E#page=68,prot-2009--e
prot-200910--51,i-164GiGh8d3Bm7ciVhAn8W,,,"Nu har vi särskilda aktionsgrupper vid åtta polismyndigheter och Rikskriminalpolisen. Vi har 200 särskilt engagerade poliser som kan förstärka arbetet mot organiserad brottslighet där det behövs. Hade Thomas Bodström fått bestämma hade de suttit på Kungsholmen, och ursprungsförslaget var att man skulle ta resurser från Västra Götaland och annat. Oerhört dumt, tycker jag, men man kan ha olika uppfattning.",http://data.riksdagen.se/fil/6BF9A908-BEA1-41DB-B2F1-C1EFCE6F3A31#page=141,prot-2009--e
prot-200910--51,i-19HzZ4wJfwrV63kWH7TfX,,,"Fru talman! Det är viktigt att se varje individ, säger Eva Flyborg, och att regeringens politik är inriktad på de långtidsarbetslösa. Hon säger vidare att garantierna vid en preliminär utvärdering är positiva.",http://data.riksdagen.se/fil/6BF9A908-BEA1-41DB-B2F1-C1EFCE6F3A31#page=72,prot-2009--e
prot-201011--35,i-16saoUtXqZBDxZ4mN9Xow,,,Regeringen har infört och inför fler nationella prov. Kontinuerlig uppföljning och utvärdering är nödvändigt för att vi ska veta om den enskilda eleven behöver mer stöd. Det finns inget mer elakt än att låta studiesvaga elever gå osedda genom skolan. De nationella proven ger också lärarna fler redskap i undervisningen och skapar förutsättningar för nationell likvärdighet och rättvis betygssättning.,http://data.riksdagen.se/fil/E01107B2-D568-4B9D-81D3-67028D6A83E9#page=107,prot-2010--e
prot-201011--34,i-1ENPfxa4nTuD4T3CkYugz,,,"Vi hade tur vid dådet i Stockholm. Det var tur att inte fler människor dödades. Detta har andra varit inne på här. Det var bara på grund av inkompetens så kan man kalla det som en massa människor inte dog. Jag befarar tyvärr att detta inte är sista gången vi ser något liknande hända i Sverige eller att någon kommer att försöka sig på något liknande. Jag vet att den ideologi som står bakom islam ger upphov till den här sortens beteende. Vi i Sverige och vi i västvärlden lever i det de kallar för Dar-al-Harb, krigets hus, inom islam. Därmed är vi enligt en inte alltför liten andel förtjänta av den behandling som man försökte utsätta Stockholmsborna för i lördags.",http://data.riksdagen.se/fil/F3ED9D61-2287-4962-83EF-68CF418D7E3F#page=34,prot-2010--e
prot-201011--37,i-1NgEriKu6JtGt3C2eQ4qZ,,,"I artikeln kommer man till någon sorts Orwellskt nyspråks höjdpunkt när man beskriver sin egen politik: För att ytterligare förbättra trygghetssystemen har Alliansen under våren tillsatt en parlamentarisk utredning som ska se över hur arbetslöshets- och socialförsäkringarna långsiktigt kan bli mer sammanhållna, balanserade och bidra till en högre sysselsättning. Man har ju krossat hela socialförsäkringssystemet inklusive arbetslöshetsförsäkringen, och man har inte lyckats nå någon högre sysselsättning. Gud bevare oss för en sådan fortsatt politik!",http://data.riksdagen.se/fil/2D24D19C-E622-4220-8812-9E0896940327#page=101,prot-2010--e
prot-201112--34,i-11viwa1vNRw32Xxgu9G3w,,,Fru talman! Fakta är följande: Från 2012 försvinner den statliga medfinansieringen till hästforskningen trots att näringen i flera år uppmärksammat regeringen på det förestående hotet. De stora förbunden inom hästnäringen är helt eniga om att forskningen är en av näringens viktigaste tillväxtfaktorer och känner sig givetvis oroade.,http://data.riksdagen.se/fil/86CA261A-AF92-4BC0-917B-F5BA2A3501CD#page=33,prot-2011--e
prot-201112--48,i-112Z5Aa1VfQ6nuyCqGAYXX,,,Herr talman! Först vill jag yrka bifall till reservation 6.,http://data.riksdagen.se/fil/2AAB6020-2CE4-4974-802D-92C7BFCAE292#page=191,prot-2011--e
prot-201112--22,i-1546bL4y7WHG2PTcityFu,,,Svenska folket har redan sagt sitt i frågan: Inte ur min plånbok! Respektera detta!,http://data.riksdagen.se/fil/AE317019-1946-4C4D-868D-A84C05D81158#page=11,prot-2011--e
prot-201213--37,i-13ghAgwAFMCjsRePAoqVz,,,"Nu finns det förvisso en del lättnader för företag i glesbygden även i Sverige, och det tas successivt små steg i rätt riktning, vilket är bra men inte tillräckligt. Det är otillräckligt för att upprätthålla de svenska glesbygdsföretagens konkurrenskraft. Svensk lagstiftning har inte gått tillräckligt långt för att underlätta för den svenska glesbygden. Där finns ett tydligt problem, särskilt för svenska företag som är verksamma i närheten av den norska gränsen.",http://data.riksdagen.se/fil/E2411057-B7DE-411C-A09B-07B7A20E1F00#page=64,prot-2012--e
prot-201213--39,i-15zQtGwiR8vq4uLgokADx,,,"Sverige är ett land där vi är otroligt privilegierade. Vi har fått förmånen att växa upp i ett land där vi har välstånd, där vi har trygghet och där vi inte har haft krig i mannaminne. Alla människor har inte haft den förmånen. Vi är inte bara medmänniskor till de människor som liksom vi har haft förmånen att födas här, utan vi är också medmänniskor till de människor som har fötts och vuxit upp under andra förhållanden.",http://data.riksdagen.se/fil/AD23A0B6-4E2D-424F-9567-75D51607034D#page=24,prot-2012--e
prot-201213--47,i-17TpRFQp45zHTGjYrcsME,,,Det var en svada mot valfrihet och en svada mot olika aktörer som utför välfärdstjänster. Det är inte särskilt förvånande att det kommer från Vänsterpartiet. Ni är ju väldigt tydliga på den punkten. Men det finns några saker man skulle kunna kommentera.,http://data.riksdagen.se/fil/1D207FAF-E97B-456D-BD85-5A7DE6065DFB#page=28,prot-2012--e
prot-201314--23,i-112G9kQCVjRQBA2p3Wmbm2,,,Fru talman! Jag följde på 90-talet tillkomsten av ramverket. Den återspeglar två saker. Den ena är det faktum att Sverige under lång tid har vant sig vid att ha en minoritetsregering och rimligen får ställa in sig på att så kommer det också att vara i framtiden.,http://data.riksdagen.se/fil/6A4DC314-11C6-43F5-A6B8-E6870EF231EB#page=30,prot-2013--e
prot-201314--39,i-13E5ewVVW1sorw6c3YNiS,,,"Om jag inte hade så stor respekt för mina kolleger skulle jag kanske hemfalla till Carl B Hamiltons språkbruk och kalla detta för vämjeligt, men det ska jag inte göra. Jag tycker inte att vi ska behandla varandra på det sättet här i riksdagen.",http://data.riksdagen.se/fil/0D087F40-3ADC-4326-A74B-550A8622F806#page=171,prot-2013--e
prot-201314--38,i-13w78Nc83NNMRs3wuXm1b,,,När vi träffar polisen både i trafikutskottet och vid andra tillfällen tycker jag inte att de heller har någon riktig koll på vad detta handlar om – att man har muskler för att agera.,http://data.riksdagen.se/fil/D421B2E5-8C34-4DEC-B8A0-8C2B6E722206#page=78,prot-2013--e
prot-201415--28,i-12dbEAYUph3kHDJPZ5Mqn,,,"Jag tycker att det hade varit ansvarsfullt av regeringen om man hade landat i en tydlig uppfattning om Förbifarten, ungefär som i diskussionen om Bromma. Ska projektet fullföljas eller inte? Det hade varit ansvarsfullt att tydligt säga: Ja, det behövs på grund av dess betydelse för jobb och tillväxt. Eller man hade kunnat landa i att säga: Nej, vi tycker inte att det här projektet ska fullföljas. Vi satsar på någonting annat. Då hade man kunnat anföra skälen till det. Då hade man inte landat i denna spagat- och mellanlösning som innebär en räkning på 4 miljoner kronor per dag till skattebetalarna.",http://data.riksdagen.se/fil/71EA6158-6B3E-4031-A980-811A1A2EAE29#page=80,prot-2014--e
prot-201415--41,i-13DFi82FsEoc6WkK1T673,,,"Nej, Sverigedemokraterna saknar inte visioner på kulturområdet, snarare tvärtom. Du har själv sett vårt budgetförslag, Alice Bah Kuhnke. Du har lyssnat på debatten. Det är tydligt att vi har visioner och målsättningar som på många områden är högre än regeringens, så också på kulturområdet.",http://data.riksdagen.se/fil/D888BF26-CDA5-4748-95F8-31E5A0F6B0AD#page=122,prot-2014--e
prot-201415--22,i-13GAEpXi9B4mMFoKqEmuT,,,"Det som ändå får betecknas som glädjande är att svaret på interpellationen säger något annat. Jag kan få ett intryck av att någon har tagit statsrådet i örat och sagt: Hallå där, regeringen har bara en politik.",http://data.riksdagen.se/fil/DDD78FDD-2D1C-454D-BD0A-3E5C15C54E31#page=3,prot-2014--e
prot-201516--47,i-11sTFSmhVB2CUw9JnT82,,,den 15 december,http://data.riksdagen.se/fil/967C7756-1A07-4162-B318-8714BCE23E2B#page=192,prot-2015--e
prot-201516--43,i-13cjkhGfFn3FpqZ9xC9Kz,,,Jag har en fråga till statsrådet som högsta ansvarig för Näringsdepartementet: Är det rimligt att vi lagstiftare inte får ta del av de handlingar som är offentliga handlingar i god tid och som faktiskt finns när det är så bråttom?,http://data.riksdagen.se/fil/FBC50F63-4E68-4CB1-84A3-3C9D5A669879#page=45,prot-2015--e
prot-201516--47,i-13wcwDoEibCZ4MdMLBbhs,,,"Hur framtiden ser ut har vi möjligtvis en aning om men ingen exakt karta över . Det vi vet om är de resurser vi har att tillgå, till exempel studenter som har en iver att lära sig och ta reda på nya saker. Vi har bra lärosäten som på något område har sin spets. Vi har nyanlända som bär med sig kunskaper till vårt land som i en del fall kan passa in i det vi har brist på.",http://data.riksdagen.se/fil/967C7756-1A07-4162-B318-8714BCE23E2B#page=139,prot-2015--e
prot-201617--23,i-112CJTQGG67fjza77oRFSR,,,"Från regeringens sida verkar man inte heller se den ekonomiska plussidan. Det handlar om föräldrar som kan förvärvsarbeta, betala skatt och konsumera. Det handlar om personliga assistenter som också betalar skatt och konsumerar. Det handlar om personer med funktionsnedsättning som kan ta sig till jobbet, studera med mera. Förutom vinsten i form av livskvalitet och möjlighet att leva ett liv som alla andra är den ekonomiska vinsten för samhället väldigt stor.",http://data.riksdagen.se/fil/799387D9-D658-4B89-BA4B-BF94075AB9FC#page=34,prot-2016--e
prot-201617--44,i-13Ab1AMpa9CYmeDLtGjjj,,,Anf. 138 HELENA LINDAHL (C) replik,http://data.riksdagen.se/fil/62237653-0E89-4477-993A-279F4E09DD48#page=152,prot-2016--e
prot-201617--13,i-13VffKfWa7afjhUHCS1cw,,,Herr talman! Stockholm och Halland har de kortaste vårdköerna för patienterna. Det kanske är ännu viktigare än hur landstingsråden mår.,http://data.riksdagen.se/fil/F09EEC74-EA7E-4BCD-B112-E2135F785309#page=21,prot-2016--e
prot-201718--45,i-12rnArGsdxPscAkWiKnp3,,,Anf. 72 CARINA OHLSSON (S),http://data.riksdagen.se/fil/E871D120-D72A-4A52-8A45-7C946F288C0A#page=145,prot-2017--e
prot-201718--54,i-13cy2jpuebMhWjSBJ9MLw,,,"Karin Svensson Smith har ställt ett antal frågor som bland annat berör tunga gasfordon. Detta är frågor som i huvudsak sorterar under andra statsråd, men jag ska ge ett översiktligt svar.",http://data.riksdagen.se/fil/9AD3BA05-C2AA-4237-A5A1-49030A853263#page=54,prot-2017--e
prot-201718--11,i-16d8X3ub5gP3xhqBTzULP,,,För res.: 19 V,http://data.riksdagen.se/fil/84560E61-4C18-4F05-A031-41387D56F392#page=34,prot-2017--e
